Gender_F,Race_BLACK,Age_at_Release_18-22,Age_at_Release_23-27,Age_at_Release_28-32,Age_at_Release_33-37,Age_at_Release_38-42,Age_at_Release_43-47,Age_at_Release_48 or older,Gang_Affiliated,Prior_Arrest_Episodes_Felony_high,Prior_Arrest_Episodes_Property_high,Prior_Arrest_Episodes_Drug_high,Prior_Conviction_Episodes_Felony_high,Percent_Days_Employed,Jobs_Per_Year,Avg_Days_per_DrugTest,DrugTests_Cocaine_Positive,Delinquency_Reports_high,Supervision_Risk_Score_First,Recidivism_Within_3years
False,False,False,True,False,False,False,False,False,False,0,0,0,0,0.971830986,2.0,4.733333333,0.0,0,6.0,True
True,False,False,False,True,False,False,False,False,False,1,0,0,1,0.867256637,2.424225664,150.6666667,0.0,0,5.0,True
True,False,False,False,False,False,False,True,False,False,1,0,0,0,1.0,2.051966292,17.22580645,0.0,0,7.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.873646209,3.0,18.46666667,0.0,0,7.0,True
False,True,True,False,False,False,False,False,False,False,0,0,0,0,0.0,0.0,166.0,0.0,0,8.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.799086758,2.0,58.513011628,5.9549e-05,0,6.0,True
False,False,False,False,False,False,True,False,False,False,1,1,0,0,0.0,0.0,329.6666667,0.0,1,4.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.734809767,0.414821124,67.73076923,0.0,0,8.0,False
False,True,False,False,True,False,False,False,False,False,1,1,0,0,0.0,0.0,27.0,0.125,1,7.0,True
False,True,True,False,False,False,False,False,False,False,0,0,0,0,0.590443686,1.869880546,293.0,0.0,0,10.0,True
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.0,0.0,111.8,0.0,0,5.0,True
False,False,False,True,False,False,False,False,False,False,0,0,0,0,0.536219817,1.520607827,50.04166667,0.0,0,8.0,True
True,False,False,False,False,True,False,False,False,False,0,0,0,0,0.322580645,0.785483871,21.13636364,0.0,0,5.0,False
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.012552301,0.764121339,119.5,0.0,0,10.0,True
False,True,False,False,True,False,False,False,False,True,1,0,0,0,0.0,0.0,7.0,0.0,0,6.0,True
False,True,False,False,False,False,True,False,False,False,0,0,0,0,0.541493776,0.303112033,185.3846154,0.0,0,4.0,False
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,20.77777778,0.0,0,6.0,True
True,True,False,False,False,False,False,True,False,False,0,0,0,0,0.619647355,0.613350126,24.8125,0.020833334,0,2.0,False
True,True,False,True,False,False,False,False,False,False,0,0,0,0,0.0,0.0,33.52941176,0.0,1,6.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.083916084,0.638548951,14.694728053,1.5e-08,1,7.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,1.0,2.77756654,65.75,0.0,0,7.0,True
False,False,False,False,False,True,False,False,False,False,0,0,0,0,1.0,1.702797203,143.0,0.0,0,4.0,False
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.699047619,0.695714286,65.625,0.0,1,10.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.941935484,2.0,8.611111111,0.0,0,8.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,21.66666667,0.0,0,9.0,True
True,True,False,False,True,False,False,False,False,False,1,0,0,0,0.0,0.0,11.20512821,0.025641026,1,6.0,False
True,True,False,False,True,False,False,False,False,False,0,0,0,0,0.17,0.405833333,180.0,0.0,0,5.0,False
False,False,False,True,False,False,False,False,False,False,1,0,0,1,0.99380805,2.0,46.14285714,0.0,0,9.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.235074627,1.0,89.33333333,0.0,0,6.0,True
False,False,True,False,False,False,False,False,False,False,0,0,0,0,0.0,0.0,120.698244129,0.100000001,1,7.0,False
False,False,False,False,False,False,True,False,False,False,1,1,0,0,0.0,0.0,128.5,0.5,0,10.0,True
False,True,True,False,False,False,False,False,False,True,1,0,0,1,0.0,0.0,36.620104107,0.003222209,0,8.0,True
False,True,False,False,False,True,False,False,False,False,1,0,1,0,0.0,0.0,130.0,0.0,1,4.0,False
False,False,False,False,False,False,False,False,True,False,1,0,1,0,0.915306122,1.118112245,30.625,0.0,0,4.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.306763285,0.882246377,15.92307692,0.07692308,0,9.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.234186747,0.550075301,147.5555556,0.0,0,6.0,False
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.25147929,0.270155325,84.5,0.0,1,4.0,False
True,False,False,False,False,False,False,False,True,False,1,1,0,1,0.0,0.0,119.6666667,0.0,0,3.0,False
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,35.8,0.100000001,0,5.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,50.256556066,0.020047216,0,8.0,False
False,False,False,True,False,False,False,False,False,False,0,0,0,0,1.0,1.574353448,77.33333333,0.0,0,5.0,False
False,True,False,False,False,False,False,False,True,False,0,0,0,0,0.859784284,0.562788906,216.3333333,0.0,1,2.0,True
False,True,False,False,False,False,False,False,True,False,1,1,0,1,0.0,0.0,125.0,0.0,0,3.0,True
False,True,False,True,False,False,False,False,False,False,1,0,1,0,1.0,3.0,28.8,0.0,1,7.0,True
False,True,False,False,False,False,True,False,False,False,1,0,0,0,0.389312977,0.697041985,87.33333333,0.0,0,4.0,False
False,False,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,10.14285714,0.0,0,8.0,True
False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.923913043,0.661684783,50.18181818,0.0,0,6.0,False
False,True,False,False,False,False,True,False,False,False,0,0,0,0,1.0,0.817114094,49.66666667,0.0,0,3.0,False
False,True,False,False,False,False,False,False,True,False,0,0,0,0,0.744532341,0.169962773,268.625,0.0,0,2.0,False
False,True,True,False,False,False,False,False,False,True,1,0,0,0,0.0,0.0,16.83333333,0.0,0,1.0,True
False,True,False,False,True,False,False,False,False,True,0,0,0,0,0.455445545,1.0,30.3,0.0,1,5.0,True
True,False,False,False,False,False,True,False,False,False,1,1,0,1,0.005847953,0.533991228,42.75,0.0,0,9.0,True
True,False,False,False,False,False,False,False,True,False,1,1,0,0,0.516853933,1.0,13.35,0.0,0,2.0,False
False,False,False,False,False,True,False,False,False,True,1,1,0,1,0.82448037,2.530600462,72.78336281,0.000479296,0,6.0,True
False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.875,2.0,28.66666667,0.083333336,0,7.0,True
True,False,False,False,False,False,True,False,False,False,0,0,0,0,0.634099617,0.699712644,98.871405232,0.000247348,0,5.0,False
False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.680972818,1.567596567,116.5,0.0,0,10.0,True
True,False,False,False,True,False,False,False,False,False,1,0,0,0,0.114285714,0.802747253,75.83333333,0.0,0,7.0,True
False,True,False,False,True,False,False,False,False,True,1,0,1,0,0.0,0.0,5.4,0.0,0,5.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,1.0,2.0,5.585365854,0.0,1,7.0,True
False,False,False,False,False,True,False,False,False,False,0,0,0,0,1.0,2.802429668,195.5,0.0,0,3.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,1.0,2.131809339,73.42857143,0.0,0,5.0,False
False,False,False,False,False,False,False,False,True,False,1,1,0,0,0.0,0.0,19.5,0.0,0,1.0,True
True,False,False,False,False,False,True,False,False,True,0,0,0,0,0.989459816,0.481225296,189.75,0.0,0,6.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.647368421,0.384473684,35.18518519,0.0,0,7.0,True
True,True,False,True,False,False,False,False,False,True,0,0,0,0,1.0,1.096846847,14.47826087,0.0,1,6.0,True
False,True,False,False,False,True,False,False,False,False,0,0,0,0,0.805234021,0.367639658,66.23333333,0.0,0,6.0,False
False,True,False,False,False,True,False,False,False,False,1,0,0,0,1.0,2.0,66.5,0.25,1,6.0,True
False,False,False,False,True,False,False,False,False,False,1,0,0,1,0.193277311,0.767331933,95.2,0.0,1,4.0,True
False,True,True,False,False,False,False,False,False,False,0,0,0,0,0.312801932,0.882246377,92.0,0.0,0,8.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.933488915,0.852392065,171.4,0.0,0,7.0,False
False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.627261761,0.881182147,37.68181818,0.0,0,5.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.0,0.0,33.25,0.0,0,8.0,True
False,False,False,False,False,False,True,False,False,False,1,0,0,0,1.0,2.0,6.5,0.0,0,4.0,False
False,True,True,False,False,False,False,False,False,False,1,0,0,0,0.0,0.0,535.5,0.0,0,9.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,131.6666667,0.0,0,7.0,True
False,False,False,False,False,False,False,False,True,False,1,0,0,0,0.760309278,0.941365979,35.27272727,0.0,0,2.0,False
False,True,False,False,False,False,True,False,False,False,0,0,0,0,0.91147541,2.0,50.83333333,0.0,0,3.0,False
False,False,True,False,False,False,False,False,False,True,1,0,0,0,0.616576819,1.230626685,61.83333333,0.0,0,5.0,False
True,True,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,20.16666667,0.0,0,8.0,False
False,True,False,True,False,False,False,False,False,True,1,0,1,0,0.0,0.0,42.4,0.0,0,8.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,0,1.0,1.004814305,145.4,0.0,0,9.0,False
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.0,0.0,195.5,0.0,0,6.0,False
False,True,True,False,False,False,False,False,False,True,1,0,0,0,0.0,0.0,22.04347826,0.0,1,10.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.119545726,0.218320383,334.6,0.0,0,5.0,True
False,False,False,False,False,False,False,False,True,False,0,0,0,0,0.903846154,2.341346154,17.33333333,0.0,0,3.0,True
False,False,False,False,False,True,False,False,False,False,1,0,1,0,0.029904306,0.436901914,26.125,0.0,1,9.0,False
False,True,True,False,False,False,False,False,False,True,1,0,0,0,0.0,0.0,64.66666667,0.0,0,8.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,9.638888889,0.0,1,10.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,1.0,2.0,19.25,0.0,1,10.0,False
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.0,0.0,44.16666667,0.166666672,1,10.0,True
False,True,True,False,False,False,False,False,False,True,0,0,0,0,0.952191235,2.182768924,83.66666667,0.0,0,7.0,True
False,False,False,False,False,False,False,False,True,False,0,0,0,0,0.259701493,0.545149254,60.90909091,0.0,0,2.0,False
False,True,False,False,False,False,True,False,False,False,0,0,0,0,0.99458728,0.494248985,52.78571429,0.0,0,4.0,False
False,False,False,False,False,False,True,False,False,False,1,1,1,1,0.116719243,1.0,63.4,0.0,1,8.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,12.5,0.5,0,6.0,True
False,False,False,True,False,False,False,False,False,False,0,0,0,0,0.0,0.0,29.45454545,0.0,0,5.0,False
False,True,False,True,False,False,False,False,False,False,1,1,0,0,1.0,1.0,123.0,0.0,0,7.0,True
False,False,False,False,False,False,True,False,False,False,1,0,1,0,0.021001616,0.29503231,412.6666667,0.0,0,3.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,1.0,3.0,16.13333333,0.0,0,6.0,True
False,True,False,True,False,False,False,False,False,True,1,1,0,0,0.0,0.0,23.0,0.0,0,10.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,22.80952381,0.0,1,9.0,True
False,False,True,False,False,False,False,False,False,False,0,0,0,0,0.0,0.0,58.4,0.0,0,8.0,False
False,False,False,True,False,False,False,False,False,False,0,0,0,0,0.745573159,0.510601118,34.06349206,0.0,0,6.0,False
False,True,False,True,False,False,False,False,False,False,1,0,1,1,0.0,0.0,158.5,0.0,0,6.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.239057239,1.0,99.0,0.0,0,9.0,True
True,False,False,False,False,False,False,True,False,False,1,1,1,1,0.758835759,2.278066528,168.012967232,4.1342e-05,0,7.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.782016349,0.995231608,183.5,0.0,1,7.0,True
False,True,True,False,False,False,False,False,False,False,1,0,0,0,0.0,0.0,14.66666667,0.0,0,6.0,True
False,True,False,False,True,False,False,False,False,True,0,0,0,0,0.804828974,0.367454728,40.57142857,0.0,1,5.0,False
True,False,False,False,False,True,False,False,False,False,1,1,0,0,0.994692949,0.276914329,73.27777778,0.0,0,9.0,False
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.0,0.0,78.66666667,0.0,1,8.0,True
False,True,False,False,True,False,False,False,False,True,1,1,0,1,0.0,0.0,110.5,0.25,1,6.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.570762053,0.852060653,58.45454545,0.0,1,6.0,False
False,True,False,False,False,False,True,False,False,False,1,0,1,1,0.0,0.0,217.8,0.0,0,5.0,True
True,True,False,False,False,False,False,True,False,False,0,0,0,0,1.0,2.0,13.181101412,1.697e-06,0,4.0,False
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.314893617,1.0,13.82352941,0.0,1,9.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.174418605,1.0,352.98694384,1.9202e-05,0,4.0,True
False,True,False,False,False,False,False,False,True,False,1,0,0,0,0.979865772,0.61283557,79.345541625,1.2948e-05,0,2.0,False
False,True,False,False,False,False,False,False,True,False,1,0,0,1,0.79458042,0.319274476,143.0,0.0,0,5.0,False
False,False,False,False,False,False,False,False,True,False,1,0,0,1,0.0,0.0,188.6666667,0.0,0,4.0,True
True,True,False,True,False,False,False,False,False,True,0,0,0,0,1.0,1.309139785,34.875,0.0,0,6.0,False
False,False,False,True,False,False,False,False,False,False,0,0,0,0,0.024489796,0.212973761,45.103995433,0.009606242,1,6.0,False
True,False,False,True,False,False,False,False,False,False,0,1,0,0,0.0,0.0,407.0,0.0,0,5.0,True
False,True,True,False,False,False,False,False,False,True,0,0,0,0,0.0,0.0,36.55555556,0.0,1,7.0,True
True,False,False,False,False,False,True,False,False,False,1,1,1,0,0.0,0.0,53.0,0.0,1,6.0,True
False,True,True,False,False,False,False,False,False,True,0,0,0,0,0.211243612,0.622231687,117.4,0.0,0,9.0,True
False,False,False,True,False,False,False,False,False,False,0,0,0,0,1.0,0.863475177,21.69230769,0.0,1,7.0,False
False,False,False,False,False,False,False,True,False,False,1,0,0,0,0.849056604,1.476752022,26.5,0.0,0,4.0,False
True,False,False,False,False,True,False,False,False,False,1,0,0,0,0.613793103,1.0,16.11111111,0.0,0,4.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,50.53333333,0.0,1,10.0,True
False,True,True,False,False,False,False,False,False,False,0,0,0,0,0.221818182,1.0,25.0,0.0,1,10.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.307017544,2.402960526,45.6,0.0,0,5.0,True
False,True,True,False,False,False,False,False,False,False,0,0,0,0,1.0,0.575650118,63.45,0.0,0,7.0,False
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.0,0.0,46.73333333,0.0,0,9.0,True
False,True,True,False,False,False,False,False,False,True,1,0,0,0,0.785234899,1.0,24.83333333,0.0,0,7.0,True
False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.414741474,0.401815182,50.5,0.0,0,6.0,False
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.0,0.0,103.645337708,0.0,0,5.0,False
False,False,False,False,True,False,False,False,False,True,1,0,0,0,1.0,1.942819149,31.33333333,0.0,0,6.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,0,1.0,3.0,6.766666667,0.0,0,8.0,False
False,False,False,True,False,False,False,False,False,False,0,0,0,0,1.0,2.0,27.5,0.0,0,6.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,11.2,0.0,0,7.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.0,0.0,327.6,0.0,0,8.0,True
False,False,False,True,False,False,False,False,False,False,0,0,0,0,1.0,0.811666667,150.0,0.0,0,6.0,False
False,True,False,False,True,False,False,False,False,True,1,0,0,1,0.442532268,0.448985864,77.47619048,0.0,0,4.0,False
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.885038039,0.617497887,65.72222222,0.0,0,8.0,False
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.933508311,0.639107612,38.1,0.033333335,1,6.0,False
False,False,False,True,False,False,False,False,False,False,1,1,0,0,0.992263056,0.706479691,8.206349206,0.0,1,10.0,True
True,False,False,False,False,True,False,False,False,False,0,0,0,0,0.144850498,0.24269103,115.7692308,0.0,1,6.0,True
False,True,False,False,False,False,False,True,False,False,1,0,0,0,0.828451883,0.191030335,147.0769231,0.0,1,3.0,False
True,True,False,False,True,False,False,False,False,False,0,0,0,0,0.261707989,1.0,54.030968236,3.2e-07,0,5.0,False
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.640243902,1.0,20.5,0.0,0,5.0,True
False,False,False,False,False,True,False,False,False,False,1,1,0,1,1.0,1.0,188.462032612,4.58e-07,0,4.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.0,0.0,97.251552163,0.001280331,1,6.0,False
True,False,False,False,False,True,False,False,False,False,0,0,0,0,0.896226415,1.0,17.66666667,0.0,0,5.0,True
False,False,False,True,False,False,False,False,False,False,0,0,0,0,0.653327889,0.298285014,188.3846154,0.0,0,8.0,False
False,True,False,True,False,False,False,False,False,False,1,0,1,0,0.2,0.702403846,26.0,0.050000001,0,9.0,True
False,True,True,False,False,False,False,False,False,False,0,0,0,0,0.788888889,2.0,21.17647059,0.05882353,0,10.0,True
False,False,False,False,False,False,True,False,False,True,0,0,0,0,0.510204082,1.0,73.5,0.0,0,8.0,True
True,True,False,False,True,False,False,False,False,False,0,0,0,0,0.203910615,1.0,89.5,0.0,0,10.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.0,0.0,41.0,0.0,0,9.0,False
False,True,False,False,True,False,False,False,False,True,0,0,0,0,0.0,0.0,75.25,0.0,0,6.0,True
False,True,True,False,False,False,False,False,False,True,0,0,0,0,0.377697842,0.21897482,278.0,0.0,0,9.0,True
False,False,False,False,False,False,True,False,False,False,0,0,0,0,1.0,0.601729819,101.1666667,0.0,0,3.0,False
False,False,False,False,True,False,False,False,False,False,0,0,0,0,1.0,1.328181818,36.66666667,0.0,0,6.0,False
True,False,False,False,False,False,True,False,False,False,0,0,0,0,0.184859155,0.643045775,18.32258065,0.0,0,8.0,True
True,False,False,False,False,False,False,True,False,False,1,1,0,1,0.0,0.0,86.6,0.0,0,4.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.081049563,0.212973761,343.0,0.0,1,7.0,False
False,True,True,False,False,False,False,False,False,True,1,0,0,0,0.0,0.0,24.375,0.0,0,8.0,True
True,True,False,True,False,False,False,False,False,False,0,0,0,0,0.680638723,0.729041916,83.5,0.0,0,6.0,False
False,False,False,False,False,False,False,True,False,False,1,1,0,1,0.280837004,0.402257709,90.8,0.0,0,10.0,True
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.518518519,1.0,112.357756704,4.9e-08,0,7.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.354938272,1.0,64.8,0.0,1,9.0,False
False,False,False,False,False,False,False,True,False,False,1,1,0,1,1.0,0.50448895,55.69230769,0.0,1,3.0,True
False,True,False,False,False,False,False,True,False,False,1,1,0,1,0.965570008,0.838370314,130.7,0.0,0,3.0,False
False,True,True,False,False,False,False,False,False,False,1,0,0,0,0.207619048,1.391428571,16.40625,0.0,0,8.0,True
False,True,True,False,False,False,False,False,False,True,0,0,0,0,0.0,0.0,106.0,0.0,1,9.0,True
False,False,False,False,False,False,False,False,True,False,0,0,0,0,0.0,0.0,43.0,0.0,0,2.0,False
False,True,True,False,False,False,False,False,False,True,1,0,0,0,0.0,0.0,11.21428571,0.0,0,9.0,False
False,True,False,False,False,False,True,False,False,False,1,1,0,1,1.0,2.640361446,138.3333333,0.0,0,7.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.943434343,0.737878788,6.513157895,0.0,0,10.0,True
False,True,False,False,False,False,True,False,False,False,1,1,0,0,0.0,0.0,52.86666667,0.06666667,1,8.0,True
False,False,False,False,True,False,False,False,False,False,1,1,0,0,0.183050847,0.619067797,73.75,0.0,0,7.0,False
True,False,False,False,False,False,False,False,True,True,1,0,0,0,0.0,0.0,66.21355006,0.000995304,0,2.0,False
True,False,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,111.2,0.0,0,8.0,False
False,True,False,False,False,False,True,False,False,False,0,0,0,0,0.491688539,0.319553806,2.9765625,0.0,0,4.0,False
False,True,False,False,False,False,False,True,False,False,1,0,0,0,1.0,2.0,86.33333333,0.0,0,5.0,False
False,True,True,False,False,False,False,False,False,True,0,0,0,0,0.233766234,1.0,7.7,0.0,0,7.0,True
False,False,False,False,False,False,False,False,True,False,0,0,0,0,0.0,0.0,117.993327806,0.0,0,2.0,False
False,False,True,False,False,False,False,False,False,False,0,0,0,0,0.0,0.0,31.4,0.0,1,5.0,False
True,True,False,False,False,False,False,False,True,False,0,0,0,0,0.0,0.0,31.0,0.0,0,2.0,False
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.904901961,0.358088235,42.5,0.0,1,5.0,False
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.146486029,0.618543607,33.74285714,0.0,1,1.0,False
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.260312945,0.259779516,175.75,0.25,1,5.0,False
False,False,False,True,False,False,False,False,False,False,1,0,0,1,0.009648518,0.25172295,181.375,0.0,1,5.0,True
False,True,False,False,False,False,False,False,True,False,0,0,0,0,0.0,0.0,71.92,0.0,0,3.0,False
True,False,False,True,False,False,False,False,False,False,0,0,0,0,0.788565796,0.360029571,96.61904762,0.0,1,6.0,False
False,True,False,True,False,False,False,False,False,False,1,0,1,0,0.820378151,0.767331933,45.33333333,0.0,0,5.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.0,0.0,901.5,0.0,0,7.0,True
False,False,False,False,False,True,False,False,False,True,1,0,0,1,0.0,0.0,77.6,0.0,1,8.0,True
True,True,False,False,False,True,False,False,False,False,0,0,0,0,0.306976744,1.0,107.5,0.0,0,4.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.059548255,0.375,162.3333333,0.333333343,1,10.0,True
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,12.375,0.125,0,10.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.320093458,0.85338785,71.33333333,0.0,0,6.0,False
False,False,False,True,False,False,False,False,False,False,0,0,0,0,0.996805112,1.0,12.52,0.0,0,7.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,1.0,1.751798561,70.478438559,8.8594e-05,0,6.0,False
False,True,False,True,False,False,False,False,False,True,0,0,0,0,1.0,2.321504237,472.0,0.0,0,6.0,True
False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.605479452,1.0,19.21052632,0.0,0,5.0,True
False,True,True,False,False,False,False,False,False,False,0,0,0,0,1.0,1.509297521,48.4,0.0,0,5.0,True
True,False,False,False,False,False,True,False,False,False,0,0,0,0,0.32266436,0.947880623,77.06666667,0.0,0,8.0,False
False,False,False,True,False,False,False,False,False,True,1,0,0,0,0.818181818,1.0,22.0,0.0,0,9.0,True
False,True,True,False,False,False,False,False,False,False,0,0,0,0,1.0,1.0,64.66666667,0.0,1,8.0,False
False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.412087912,0.802747253,21.1627907,0.0,0,4.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.93648449,0.539512555,45.13333333,0.06666667,1,6.0,False
True,False,False,False,False,False,True,False,False,False,1,0,0,0,1.0,2.0,7.714285714,0.0,0,4.0,False
False,True,True,False,False,False,False,False,False,False,0,0,0,0,0.0,0.0,106.5,0.0,0,6.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.904,1.0,25.0,0.0,0,8.0,True
False,True,False,True,False,False,False,False,False,False,0,0,0,0,0.470881864,1.823211314,35.35294118,0.0,0,9.0,True
False,False,False,False,False,False,False,True,False,False,1,0,0,0,0.482051282,0.624358974,109.471045328,3.4192e-05,1,3.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.958570268,0.593419984,111.9090909,0.090909094,0,10.0,True
False,True,False,False,False,False,True,False,False,False,1,0,0,0,1.0,1.206773128,454.0,0.0,0,4.0,False
True,False,False,True,False,False,False,False,False,False,1,0,0,0,1.0,2.0,20.8,0.0,0,8.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,1,0.729903537,1.0,38.875,0.0,0,9.0,True
False,True,False,True,False,False,False,False,False,False,1,0,0,0,0.0,0.0,14.22222222,0.0,0,8.0,True
False,True,True,False,False,False,False,False,False,True,0,0,0,0,0.0,0.0,17.66666667,0.0,1,10.0,True
False,True,False,True,False,False,False,False,False,True,0,0,0,0,0.0,0.0,56.0,0.0,1,6.0,False
False,False,False,False,False,False,False,False,True,False,1,1,0,1,0.0,0.0,46.34615385,0.0,1,6.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,1,1.0,2.0,82.75,0.0,0,8.0,True
True,False,False,True,False,False,False,False,False,False,0,0,0,0,1.0,3.018595041,40.33333333,0.0,0,7.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.721212121,0.737878788,123.75,0.0,1,5.0,True
False,False,False,False,True,False,False,False,False,False,1,0,0,0,1.0,2.0,42.75,0.0,0,4.0,True
False,True,True,False,False,False,False,False,False,True,0,0,0,0,0.0781893,1.0,4.764705882,0.019607844,1,9.0,True
False,False,False,False,False,True,False,False,False,True,1,0,0,1,0.784246575,0.625428082,41.71428571,0.0,0,4.0,False
False,False,False,True,False,False,False,False,False,False,1,0,0,0,1.0,1.0,119.0,0.0,1,8.0,True
False,True,True,False,False,False,False,False,False,False,1,0,0,0,1.0,1.0,7.6,0.0,0,6.0,True
False,False,False,False,False,True,False,False,False,True,0,0,0,0,0.0,0.0,164.5,0.0,0,4.0,True
True,True,False,False,False,True,False,False,False,False,1,0,0,0,0.0,0.0,134.75,0.0,1,7.0,False
False,False,False,False,False,False,False,True,False,False,0,0,0,0,1.0,0.923514539,52.73333333,0.0,0,2.0,False
False,True,False,False,False,True,False,False,False,False,1,1,0,1,1.0,1.083827893,42.125,0.0,1,10.0,True
False,False,False,False,False,True,False,False,False,False,1,0,0,0,0.993265993,2.0,14.14285714,0.0,1,7.0,False
False,False,False,True,False,False,False,False,False,False,1,0,1,0,1.0,2.0,32.5,0.0,0,7.0,True
False,True,False,False,False,False,False,True,False,False,1,1,1,1,0.30134357,0.350527831,34.73333333,0.06666667,1,8.0,False
False,True,False,False,False,False,True,False,False,False,0,0,0,0,0.0,0.0,105.8947368,0.0,0,4.0,False
False,False,False,True,False,False,False,False,False,False,0,0,0,0,0.616564417,1.0,81.5,0.0,0,7.0,True
False,True,True,False,False,False,False,False,False,True,1,0,0,0,0.1640625,0.951171875,34.90909091,0.0,0,6.0,True
False,True,False,False,False,False,False,False,True,False,0,0,0,0,0.775,0.202916667,35.29411765,0.019607844,0,5.0,False
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.601869159,0.68271028,53.5,0.0,0,7.0,True
