AgeatRelease1822,PriorArrestEpisodesDrughigh,PriorConvictionEpisodesFelonyhigh,JobsPerYear,AvgDaysperDrugTest
0,0,1,2.0,31.0
0,1,1,0.0,41.0
0,0,0,0.0,77.171832799
0,0,1,1.025983146,101.7142857
0,0,0,0.592938312,308.0
0,0,0,3.0,30.9
0,0,0,0.301610239,80.73333333
0,0,0,2.0,152.0
0,0,0,1.0,35.83333333
0,0,0,0.0,12.0
0,0,0,1.418446602,34.33333333
0,0,1,1.0,23.2
0,1,1,0.0,24.8
0,0,0,0.537527594,113.25
0,0,0,0.748463115,42.43478261
0,1,0,0.0,100.3333333
0,0,0,1.35528757,215.6
0,0,0,0.515889831,47.2
0,0,1,0.228424015,145.3636364
0,0,0,0.322089947,162.0
0,0,0,1.423976608,128.25
0,1,0,0.290572792,125.7
0,0,1,1.0,66.8
0,0,0,2.0,26.81818182
0,0,0,0.450369914,46.78846154
0,0,0,0.0,76.485506469
0,0,0,1.138737334,91.64285714
0,0,1,1.0,19.66666667
0,0,1,0.744648318,109.0
0,0,1,2.615155131,104.75
0,0,1,1.071742958,170.4
0,0,1,1.0,95.0
0,0,0,0.229572596,318.2
0,0,0,0.868264659,42.06666667
0,0,1,0.0,73.5
0,0,0,1.82625,400.0
0,1,0,0.230732786,3.015238095
0,1,0,0.364520958,71.57142857
0,0,0,0.785483871,155.0
0,0,0,0.0,287.6
0,0,0,0.420310702,43.45
0,0,0,0.95740498,63.58333333
0,0,1,0.149325429,349.4285714
0,0,1,1.304464286,20.0
0,1,1,0.0,12.2
0,0,0,0.467669654,74.38095238
0,0,0,3.0,48.66666667
0,0,1,0.68271028,133.75
0,0,0,0.417428571,72.91666667
0,0,0,0.309010152,295.5
0,0,0,1.0,39.284995451
0,0,1,0.871718377,38.09090909
0,0,0,1.191032609,102.2222222
0,0,0,0.729041916,100.2
0,0,0,0.2503427,112.2307692
0,1,1,0.573390895,33.52631579
0,0,0,0.467669654,223.1428571
0,0,1,0.0,180.0
0,1,0,0.153016339,149.1875
0,0,0,2.0,8.4
0,1,0,2.0,50.14285714
0,0,1,1.812655087,36.63636364
0,0,0,2.0,27.85714286
0,0,0,0.0,107.4285714
0,0,0,0.733433735,249.0
0,0,1,0.365981964,142.5714286
0,0,0,0.456182348,200.1666667
0,0,0,1.465690209,27.68888889
0,1,0,1.0,48.984339247
0,0,0,2.0,38.25
0,0,1,3.0,38.66666667
0,0,1,0.606727575,200.6666667
1,0,0,0.576104101,33.36842105
1,0,0,0.0,392.0
0,0,0,0.547191011,95.35714286
1,0,0,2.0,72.4
0,0,0,0.677015755,71.93333333
0,1,0,0.757387247,48.225
0,0,0,0.457898036,478.6
0,0,0,0.463515228,98.5
0,0,0,0.721837945,168.6666667
0,1,0,0.868264659,54.86956522
0,0,1,0.462927757,29.22222222
0,0,1,0.738624874,164.8333333
0,0,0,0.0,115.8666667
0,0,0,1.436107471,152.6
0,0,0,1.865900383,34.04347826
1,0,0,1.344478528,111.1363636
0,0,0,0.211249277,157.1818182
0,0,0,1.0,17.7
1,0,0,0.0,96.83333333
1,0,0,0.0,271.5
0,0,0,0.879414125,65.57894737
0,0,0,0.0,20.06666667
0,0,0,0.662885662,91.83333333
0,0,0,5.026376147,109.0
0,0,0,0.289421553,210.3333333
0,0,0,1.311490126,46.41666667
1,0,0,0.0,47.125
0,0,0,0.187211686,975.5
0,0,0,0.463515228,157.6
0,0,0,2.435,85.71428571
0,0,0,0.323803191,282.0
0,0,0,0.414585698,38.30434783
0,0,0,0.0,69.16666667
1,0,0,0.0,78.38888889
0,0,0,0.541913947,10.6984127
0,1,1,0.263718412,98.92857143
0,0,1,0.453163772,161.2
0,0,0,1.993178718,188.615929075
0,0,0,2.0,62.2
0,0,0,0.0,25.0
0,0,0,1.048564593,49.76190476
0,0,0,0.317746846,459.8
0,0,0,0.316233766,115.5
0,0,0,0.0,55.3
0,0,0,2.0,13.04
0,1,0,0.177219796,85.875
0,0,1,0.401373626,16.32852355
0,0,0,0.410854893,77.30434783
0,0,1,0.790584416,231.0
0,0,0,0.896319018,31.34615385
0,0,1,0.956151832,19.1
0,0,0,0.471899225,129.0
0,0,1,0.0,50.4
1,0,0,1.609030837,227.0
0,0,0,0.78802589,463.5
0,0,0,2.0,113.0
0,0,0,1.087053571,67.2
0,1,1,1.176328502,124.2
0,0,0,1.14678179,127.4
0,0,0,0.0,197.243251254
0,0,0,1.119254341,244.75
0,0,0,0.974,34.09090909
0,0,1,0.946243523,8.976744186
0,0,1,1.784609121,34.11111111
0,0,0,0.269358407,452.0
1,0,0,0.711988304,146.5714286
1,0,0,0.981854839,53.14285714
0,0,0,0.0,76.33333333
0,0,0,0.890853659,205.0
0,0,0,1.0,32.11111111
1,0,0,1.863520408,39.2
0,0,0,2.0,116.5
0,0,0,0.473735409,77.1
0,0,0,2.0,29.33333333
0,0,0,0.0,208.1428571
0,0,0,0.0,188.48824253
0,0,0,2.286384977,106.5
0,0,0,0.0,499.8
0,0,0,2.0,41.71428571
1,0,0,0.530886628,38.22222222
0,0,0,0.492250674,26.03508772
1,0,0,1.0,130.0
0,0,0,0.0,44.6
0,0,0,1.182038835,309.0
0,0,0,2.0,38.5
0,0,0,1.948,23.4375
0,0,0,1.0,32.4
1,0,0,2.0,27.55555556
0,0,1,0.0,251.567077902
1,0,0,1.0,13.6
0,0,0,0.191531201,146.6923077
0,0,0,1.706775701,30.57142857
0,0,0,0.219501202,72.34782609
1,0,0,0.0,127.4
0,0,0,1.0,22.88888889
0,0,0,0.0,64.5
1,0,0,0.0,29.0
0,0,0,1.0,77.5
0,0,0,2.0,9.285714286
1,0,0,0.429705882,60.71428571
0,1,1,0.0,105.25
0,0,0,0.0,25.57142857
0,0,0,0.800986842,60.8
0,0,1,0.992527174,37.696379103
0,1,0,0.491919192,51.20689655
0,0,0,0.5844,62.5
0,0,0,0.563440031,61.73809524
1,0,0,0.707848837,172.0
0,0,0,2.0,17.63157895
0,0,0,0.783798283,49.05263158
0,0,0,0.0,44.0
0,0,1,0.0,13.5
0,0,1,0.0,75.33333333
0,0,1,0.579761905,630.0
0,1,1,0.786752827,109.2352941
0,0,0,0.0,1015.0
1,0,0,0.806291391,37.75
0,0,1,1.0,22.42857143
0,0,0,1.0,81.75
0,0,0,3.0,109.6666667
0,0,0,1.154028436,17.10810811
0,0,0,0.269159912,90.46666667
0,1,1,0.0,76.53333333
0,0,0,0.395720477,131.8571429
0,1,1,0.407645089,43.581713116
0,0,1,0.0,55.66666667
0,0,1,1.0,21.0625
0,0,0,0.772198732,14.19
0,0,0,1.922368421,14.61538462
0,0,1,1.0,51.42857143
0,0,0,0.0,135.662918148
0,0,0,0.726624668,116.0
0,0,0,0.0,17.36363636
1,0,0,1.90234375,192.0
0,0,0,0.726865672,38.65384615
0,0,0,0.496263587,122.6666667
0,0,0,1.0,66.25
0,0,0,0.468870347,19.475
0,0,0,0.760620575,82.79310345
1,0,0,4.369019139,34.83333333
0,0,0,0.975734639,93.58333333
1,0,0,0.0,56.4
0,0,0,0.706479691,172.3333333
0,1,0,0.433445411,210.6666667
0,1,1,0.983176312,123.8333333
0,0,0,0.365981964,99.8
0,0,0,0.897420147,67.83333333
0,1,1,1.0,66.75
0,0,0,0.259594883,234.5
0,0,0,0.899630542,101.5
0,0,0,2.0,20.54545455
0,0,0,0.0,58.8
0,0,0,0.90858209,201.0
0,0,0,0.462927757,263.0
0,0,0,0.673892989,77.42857143
0,0,1,2.708899876,161.8
0,1,1,0.0,233.1666667
0,0,0,0.310586735,130.6666667
0,0,0,0.589112903,56.36363636
0,0,0,1.436107471,33.17391304
0,0,0,0.87695078,104.125
0,0,0,0.670183486,181.6666667
0,0,0,2.0,73.0
0,0,0,0.462927757,49.3125
0,0,1,0.689150943,48.18181818
0,1,1,1.0,32.0
0,0,0,2.0,48.5
0,0,0,1.195581015,76.375
1,0,0,2.689617084,56.58333333
0,0,0,0.805402426,32.39285714
0,0,0,0.0,145.4285714
1,0,0,1.912303665,17.90625
0,0,0,1.152208202,211.3333333
0,0,0,0.510125698,179.0
0,0,0,0.522532189,116.5
0,1,1,0.492250674,24.73333333
0,0,1,1.0,44.0
0,0,0,1.383522727,132.0
0,0,0,0.0,108.2
0,0,0,1.394083969,40.30769231
0,0,0,0.0,88.2
0,0,0,0.0,124.3333333
1,0,0,1.0,22.25
0,0,0,0.0,773.0
0,0,0,0.240138067,76.05
0,1,0,0.0,338.8
0,0,1,0.941365979,77.6
0,1,1,0.0,63.0
0,0,1,0.0,142.8
0,0,1,0.0,123.4
0,0,0,0.0,16.33333333
0,0,1,2.0,20.8
0,0,1,0.0,23.33333333
0,1,1,0.0,19.0
0,0,0,1.051079137,63.18181818
0,0,1,2.0,59.5
0,0,0,1.087053571,10.83870968
0,1,1,2.0,31.3
0,1,1,1.461,6.097560976
0,0,0,2.0,144.5
0,0,1,0.0,65.13333333
0,1,1,0.528581766,115.1666667
0,0,1,1.0,31.875
0,0,0,0.315414508,193.0
0,0,1,1.0,76.33333333
0,1,0,0.0,10.33333333
0,0,1,0.494248985,56.84615385
0,1,1,1.790441176,27.2
0,0,0,2.0,28.16666667
0,0,0,1.386148008,65.875
0,0,1,1.122119816,54.25
0,0,1,2.0,15.23809524
0,0,1,0.464104193,393.5
0,0,1,0.450369914,101.375
0,0,1,2.0,173.5
0,1,1,0.901851852,36.81818182
0,0,1,0.672651934,120.6666667
0,1,0,0.0,3.266666667
0,0,1,0.457324708,58.43902439
0,0,0,0.0,70.92857143
0,0,1,1.46686747,26.21052632
0,1,0,0.472509702,193.25
0,0,0,1.437992126,169.3333333
0,1,1,0.0,73.83333333
0,0,1,0.0,56.5
1,0,0,0.0,85.71428571
0,0,0,0.338821892,39.92592593
0,0,1,0.0,115.5
0,0,1,0.226441414,53.76666667
0,0,1,0.0,149.0
0,0,0,1.0,54.33333333
0,0,1,2.021678967,10.339305858
0,1,1,0.338194444,41.53846154
0,0,1,0.963720317,126.3333333
0,0,0,1.028873239,71.0
0,0,0,2.0,30.75
0,1,1,2.0,158.5
0,0,1,0.762526096,79.83333333
0,1,0,0.24645749,105.8571429
0,1,1,1.0,58.83333333
0,0,1,0.471290323,70.45454545
0,0,0,1.0,3.09988372
0,0,1,0.0,403.5
0,0,1,1.0,66.0
0,0,1,0.0,79.888626974
0,1,0,0.0,9.0
0,0,0,1.367977528,19.239358484
0,0,1,0.0,58.4
0,0,0,1.623333333,50.0
0,0,0,0.271561338,149.4444444
0,1,0,0.414585698,440.5
0,0,0,0.0,31.75
0,0,1,0.799234136,41.54545455
0,0,1,2.0,35.8
0,0,1,0.440591074,207.25
0,1,1,0.0,207.2
0,0,0,0.0,76.4
0,1,1,1.063318777,171.75
0,0,1,0.602225886,28.88095238
0,0,1,0.0,117.7777778
0,0,0,2.0,57.66666667
0,0,0,1.0,76.75
0,1,1,0.0,19.0
0,0,1,4.0,8.416666667
0,0,1,0.0,15.6
0,0,1,3.0,79.0
0,0,0,0.670798898,363.0
0,0,1,0.0,361.777027471
0,0,1,0.223668096,108.8666667
0,1,0,0.0,32.2
0,1,1,0.371755725,81.875
0,0,1,0.0,9.25
0,0,0,0.0,204.61320047
0,0,0,0.855386417,42.7
0,0,1,1.0,124.5
0,1,1,3.0,19.4
0,0,1,1.414327202,33.32258065
1,0,0,1.0,59.8
0,0,1,1.0,22.16666667
0,0,1,1.196560197,111.0
0,0,0,0.629741379,48.33333333
0,0,0,1.0,149.5
0,0,1,0.219369369,128.0769231
0,0,0,3.0,44.6
0,0,0,0.343926554,13.79220779
0,1,1,1.609030837,113.5
0,0,0,0.0,17.4
0,0,0,1.039857651,70.25
0,0,1,0.335399449,181.5
0,1,1,0.671415441,34.0
0,1,1,1.365420561,59.44444444
0,0,1,2.0,165.0
0,0,0,0.0,53.42857143
0,0,1,0.59197731,28.04545455
0,0,1,2.0,11.1
0,0,0,0.345880682,85.715901144
0,0,0,0.961184211,126.6666667
0,1,0,0.658701533,24.146835781
0,0,1,0.0,32.33333333
0,0,0,0.536343612,34.05
0,1,0,0.308748943,59.15
0,0,0,0.0,88.0
0,0,0,0.305392977,598.0
0,1,1,1.002057613,182.25
0,0,1,1.199507389,18.538549653
0,0,0,0.0,32.7
0,0,1,0.0,29.5
0,1,0,0.0,16.11111111
0,0,1,1.064248252,68.64
0,0,0,2.400328587,101.4444444
0,1,1,0.0,93.0
0,0,0,0.929389313,161.972491964
0,0,0,1.0,7.538461538
0,0,1,0.0,48.85714286
0,0,1,0.0,94.0
0,0,0,0.302609776,63.52631579
0,1,0,1.0,27.384475783
0,1,0,1.002745367,364.25
0,0,0,0.802747253,25.27777778
0,0,1,0.0,29.875
0,1,0,1.0,14.77272727
0,0,0,0.591019417,137.3333333
0,1,1,0.863475177,60.42857143
0,0,0,2.0,62.8
0,0,0,0.476827676,153.2
0,1,0,0.464104193,393.5
0,1,1,0.841589862,54.25
0,0,1,0.0,94.0
0,0,1,1.675458716,87.2
0,0,0,0.800986842,273.6
0,0,0,0.0,77.4
0,1,1,0.454291045,38.28571429
0,1,1,1.0,80.5
0,0,1,2.0,37.71428571
0,0,1,0.371566633,81.91666667
0,0,1,1.0,45.57142857
0,0,0,1.0,20.0
0,0,0,0.149386503,611.25
0,0,0,5.0,16.18181818
0,0,1,0.0,74.133443041
0,0,0,1.075055188,9.652708268
0,0,1,0.302860697,134.0
0,1,0,1.0,108.5
0,0,0,0.914649416,13.16483516
0,1,0,0.0,35.66666667
0,0,1,0.270155325,112.6666667
0,0,0,0.734909457,23.66666667
0,0,1,0.524407753,29.02083333
0,0,0,1.687066975,30.92857143
0,1,1,0.464104193,787.0
0,0,1,1.0,27.30769231
0,0,0,0.665300546,109.8
0,0,0,1.452286282,251.5
0,1,1,1.0,20.2
0,1,0,2.0,47.0
0,0,1,1.0,20.75
0,0,0,0.0,26.629233965
0,0,0,1.0,163.3190301
0,0,0,0.995231608,36.7
0,0,0,1.246587031,195.3333333
0,0,0,1.0,91.603122806
0,0,0,2.0,73.75
0,0,0,0.0,21.0
0,0,1,3.169197397,51.22222222
0,0,0,1.0,35.28571429
0,0,1,1.0,50.8
0,1,1,0.0,7.2
0,0,0,1.0,14.83333333
0,0,0,2.367909238,51.41666667
0,1,0,0.482496697,126.1666667
0,0,1,0.0,24.5
0,1,1,0.324666667,9.955752212
0,0,0,1.0,24.83333333
0,0,1,0.917713568,36.18181818
0,1,1,2.227134146,54.66666667
0,1,1,1.710772834,85.4
0,0,0,0.501028807,81.0
0,0,0,1.288359788,113.4
0,0,0,1.0,29.66666667
0,0,0,0.956151832,236.610551104
0,0,0,1.840050378,56.71428571
0,0,1,0.0,118.3333333
0,0,0,0.927030457,56.28571429
0,0,0,1.0,131.40169467
0,0,0,2.0,7.545454545
0,0,1,0.0,106.5
0,0,1,0.214348592,54.96774194
0,0,0,0.842560554,433.5
0,0,0,1.0,59.0
0,0,0,0.301610239,100.9166667
0,0,0,0.839655172,27.1875
0,0,0,4.0,27.0
0,0,0,0.826357466,221.0
0,0,0,0.422743056,172.8
0,0,1,2.0,17.16666667
0,0,0,0.0,116.5
0,0,1,1.342830882,90.66666667
0,0,0,0.66773309,49.72727273
0,0,0,1.0,208.0
0,0,0,1.337912088,36.4
0,0,0,0.0,46.0
0,0,1,0.326407507,279.75
0,0,0,0.0,12.5
0,0,0,0.0,345.138017188
0,0,1,0.734909457,15.53125
0,0,0,3.073632539,79.22222222
0,1,0,2.0,21.8
0,0,0,1.799261084,101.5
0,0,0,2.0,147.5
0,1,1,1.0,41.2
0,0,0,0.0,163.0
0,0,0,0.564528594,647.0
0,1,0,0.53011611,86.125
0,0,0,1.339547677,81.8
0,0,0,0.0,93.33333333
0,0,1,1.0,15.46153846
0,0,0,1.0,146.0
0,0,0,0.505186722,90.375
0,0,0,1.863520408,39.2
0,0,1,4.935810811,5.441176471
0,0,0,0.684629803,213.4
0,0,1,1.702797203,35.75
0,1,1,0.92157275,54.584825991
0,0,0,1.469818913,21.60869565
0,0,1,1.072687225,34.05
0,0,1,2.554195804,13.83870968
0,0,0,0.0,155.25
0,1,1,0.0,40.0
0,1,0,2.0,26.66666667
0,0,0,0.849418605,61.42857143
0,0,1,0.562788906,52.890785262
0,0,1,2.0,60.5
0,0,0,2.0,8.204545455
0,1,0,0.0,88.3
0,0,1,1.0,56.594736941
0,0,0,3.0,8.615384615
0,0,1,0.0,83.2
0,0,0,1.0,42.28571429
0,0,0,2.0,28.3
0,0,0,0.577927215,19.15151515
0,0,0,1.0,49.8
0,0,0,2.0,19.23076923
0,0,0,1.0,25.384455331
0,1,0,0.0,64.6
0,0,0,0.629741379,36.25
0,0,0,0.829171396,62.042849621
0,0,0,1.434227749,50.93333333
0,1,0,2.0,53.0
0,0,0,0.601234568,46.73076923
0,0,0,1.367977528,106.8
0,0,0,2.0,113.5
0,0,0,1.679310345,27.1875
0,0,1,1.0,11.25
0,0,0,0.633564614,54.9047619
0,0,0,0.0,5.5
0,0,1,1.0,13.4
0,0,0,3.0,8.428571429
0,1,0,0.0,196.0
0,0,0,0.0,138.25
0,0,0,0.0,127.3333333
0,0,0,1.221571906,149.5
0,0,0,0.0,41.76190476
0,0,0,1.0,44.66666667
0,0,0,1.0,39.580584957
0,0,0,0.0,236.5
0,0,0,2.0,12.26315789
0,1,0,0.804515419,90.8
0,0,0,2.0,107.6666667
1,0,0,2.0,64.75
0,1,0,0.0,140.5
0,0,0,0.839655172,33.46153846
0,0,0,0.589112903,96.354595752
0,0,0,0.458856784,34.736980382
0,0,0,0.0,19.8
0,0,0,2.0,54.0
0,0,1,0.0,34.6
0,0,1,0.351878613,30.98507463
0,1,0,3.069327731,18.30769231
0,0,0,0.773834746,94.4
0,0,1,0.0,151.6666667
0,0,0,2.0,38.0
0,0,0,0.0,33.346469473
0,0,0,1.0,9.310344828
0,0,0,2.161242604,46.09090909
0,0,0,1.0,72.8
0,0,0,1.948,187.5
0,1,0,0.865521327,30.14285714
0,0,0,0.295748988,154.375
0,1,1,0.621173469,34.58823529
0,1,1,2.0,37.0
0,0,0,1.472782258,170.25524792
0,0,0,0.83390411,39.81818182
0,0,0,1.197540984,39.7826087
0,0,0,0.0,57.6
0,0,0,1.0,59.16666667
0,0,0,0.424216028,86.1
0,0,0,2.0,36.3
0,0,0,0.862455726,7.91588785
0,0,1,0.0,114.663564454
0,0,1,0.673271889,217.0
0,0,1,0.0,24.4
0,0,0,0.0,111.0
0,0,1,0.0,22.2
0,0,0,0.945019405,51.53333333
0,0,0,0.235645161,39.74358974
0,0,0,0.0,13.73684211
0,0,0,0.0,15.11764706
0,0,0,1.601973684,45.6
0,0,0,2.993852459,67.77777778
0,1,1,1.0,24.1
0,0,0,0.297920065,613.0
0,0,0,0.152952261,477.6
0,1,1,0.845486111,15.42857143
0,0,0,1.956696429,70.0
0,0,0,2.0,12.2
0,0,0,1.0,109.0
0,0,0,1.0,16.875
0,1,0,2.0,143.0
0,1,0,0.928208386,71.54545455
0,0,0,1.0,243.0
0,0,1,0.0,53.57142857
0,0,0,0.665300546,18.93103448
0,0,0,1.22979798,297.0
0,0,0,1.538974719,356.0
0,0,1,0.0,51.6
0,0,0,0.493581081,49.33333333
0,1,1,0.0,33.8
0,0,1,1.0,42.0
0,0,0,0.382460733,552.701264298
0,0,0,1.0,29.0
0,0,0,0.391689008,30.08064516
0,0,1,0.951171875,48.0
0,0,0,2.1915,50.0
0,0,0,2.824097938,38.8
0,0,0,1.446534653,33.66666667
0,0,0,1.979674797,16.77272727
0,1,0,2.510309278,97.0
0,0,0,2.0,5.485714286
0,0,0,0.463515228,78.8
0,0,0,0.0,22.33333333
0,0,1,0.0,136.0
0,0,0,0.485059761,83.66666667
0,0,0,0.0,167.773921275
0,0,0,2.951515152,99.0
0,0,1,0.577014218,90.42857143
0,0,1,0.306675063,25.34042553
0,0,1,0.428697183,284.0
0,0,0,0.0,265.639101434
0,0,1,0.34490085,529.5
0,1,0,1.0,33.55555556
0,0,0,0.464694656,20.96
0,0,0,0.0,33.27272727
0,0,1,1.990463215,6.924528302
0,0,1,2.0,20.66666667
0,0,0,0.0,92.11111111
0,0,1,0.328757876,55.55
0,0,1,1.0,114.0
0,0,0,0.791440953,20.06521739
0,0,0,1.858778626,30.23076923
0,0,1,0.0,65.0
0,0,0,0.929389313,98.25
0,0,1,0.762526096,39.91666667
0,0,1,0.0,39.22222222
0,0,0,2.165513834,94.875
0,1,1,0.634114583,57.6
0,0,0,3.116467577,27.9047619
0,0,0,0.0,159.6666667
0,0,1,0.958661417,453.490080657
0,0,0,2.0,29.9
0,0,1,2.0,22.0
0,1,0,0.0,67.33333333
0,0,0,1.0,38.0
0,0,0,1.133143744,40.29166667
0,0,0,1.0,17.8
0,0,0,0.709223301,78.927097089
0,1,0,0.409014558,93.254569892
0,0,0,0.593419984,111.9090909
0,0,0,4.0,97.0
0,0,0,0.0,19.5
0,0,0,0.0,83.0
0,0,1,0.971409574,41.77777778
0,1,0,0.455992509,160.2
1,0,1,2.0,10.625
0,0,0,0.194592435,469.25
0,1,1,1.820182724,200.6666667
0,0,0,1.0,36.5
0,0,0,1.0,12.72727273
0,0,0,1.664009112,17.56
0,0,0,0.588164251,56.45454545
0,0,0,0.0,101.217411579
0,0,1,1.0,8.545454545
0,0,0,1.942819149,51.27272727
0,0,0,1.971659919,33.68181818
0,0,0,0.0,89.0
0,0,0,3.0,55.8
0,0,0,1.509297521,181.5
0,0,0,0.368195565,496.0
0,0,0,0.0,68.967798349
0,0,1,0.702403846,43.33333333
0,0,0,0.379283489,80.25
0,0,0,1.616150442,121.327454322
0,0,1,1.22979798,148.5
0,0,0,1.0,40.319792787
0,0,0,0.70511583,64.75
0,0,0,0.49897541,66.54545455
0,0,0,2.382065217,15.33333333
0,0,0,0.597301717,81.53333333
0,0,1,1.180129241,41.26666667
0,0,0,1.412959381,25.85
0,0,1,2.0,71.0
0,0,1,0.204278523,894.0
0,0,0,0.0,31.0
0,0,0,0.248300476,105.0714286
0,0,0,1.0,24.14285714
0,0,1,0.275452489,30.13636364
0,0,0,1.0,9.625
0,0,0,0.0,48.0
0,0,1,0.585805934,311.75
1,0,0,0.0,352.6666667
0,0,1,0.0,53.2
0,0,0,1.0,55.0
0,0,1,0.905204461,57.64285714
0,0,0,0.530886628,45.86666667
0,0,0,1.0,218.845365005
0,0,1,0.809866962,84.028589904
0,0,1,2.0,35.83333333
0,0,1,1.0,22.2
0,0,1,1.316216216,138.75
0,0,0,0.340083799,41.30769231
0,1,0,0.435080405,139.9166667
0,0,0,0.94379845,64.5
0,0,0,0.0,34.87096774
0,0,1,1.0,15.66666667
0,1,0,0.537923417,32.33333333
0,0,0,0.75,243.5
0,0,0,0.0,81.5
0,0,0,0.18419062,116.6470588
0,0,1,1.0,14.44
1,0,1,1.0,54.25
0,0,0,0.0,55.75
0,0,0,1.0,35.9
0,0,0,0.0,23.27272727
0,0,0,2.072340426,20.73529412
0,0,0,3.844736842,29.23076923
0,0,0,1.685769231,108.3333333
0,0,1,1.0,28.4
0,0,0,1.873076923,26.0
0,0,1,0.310586735,196.0
0,0,0,0.372324159,54.5
0,0,0,0.0,174.5
0,0,0,1.0,11.86666667
1,0,0,1.882731959,55.42857143
0,0,0,1.619733925,56.375
0,0,0,1.296132009,82.88235294
0,0,0,1.0,41.42857143
0,0,0,0.0,39.0
0,0,0,2.25462963,81.0
0,1,0,0.0,254.8
0,0,0,0.0,342.314842671
0,0,0,0.0,78.42857143
0,0,0,1.0,12.75
0,0,0,1.0,130.5
0,0,0,0.0,8.0
0,0,0,1.594978166,229.0
0,0,0,1.0,17.45
0,0,0,0.53477306,37.94444444
0,0,0,1.252285714,145.8333333
0,0,0,0.152568922,44.33333333
0,1,0,0.94015444,32.375
0,0,1,0.490927419,39.15789474
0,0,0,0.401373626,151.6666667
0,0,0,1.584598698,153.6666667
0,0,0,3.305429864,55.25
0,0,0,1.190514993,73.04761905
0,0,1,0.762526096,95.8
0,0,0,0.229284369,106.2
0,0,1,2.0,17.33333333
0,0,0,0.771383316,72.84615385
0,0,0,0.794021739,27.05882353
0,0,0,2.0,92.33333333
0,0,0,0.792729246,28.796875
0,0,0,1.299822064,29.57894737
0,0,0,1.0,18.28571429
0,0,0,0.390224359,187.2
0,0,0,0.0,95.0
0,0,0,0.0,338.0
0,0,0,0.904084158,80.8
0,0,0,0.0,49.33333333
0,0,0,0.759355509,34.35714286
1,0,0,1.756009615,83.2
0,0,0,0.21460047,189.1111111
0,0,0,0.341994382,42.72
0,0,0,1.995901639,122.0
0,0,0,0.981854839,93.0
0,0,0,0.547601199,41.6875
0,0,1,0.585962567,6.925925926
1,0,0,1.0,140.0
0,0,0,2.622980251,79.57142857
0,0,0,0.280961538,65.0
0,0,0,0.0,67.33333333
1,0,0,2.964691558,51.33333333
0,0,0,2.0,192.381575647
0,0,0,0.391059957,77.83333333
0,0,0,1.0,11.28
0,0,0,0.0,175.875
0,0,0,0.619067797,168.5714286
0,0,0,0.0,14.36363636
0,0,0,0.942580645,12.3015873
0,0,0,1.365420561,107.0
0,0,1,0.0,416.0
1,0,0,0.0,300.5
0,0,0,0.512991573,29.66666667
0,0,0,2.0,37.0
1,0,0,0.800986842,65.14285714
0,0,0,2.0,32.33333333
0,0,0,0.559341501,18.3943662
0,0,0,1.544397463,96.007489981
0,0,0,0.309010152,57.46551008
0,0,0,0.879590608,87.42105263
0,0,0,0.773834746,78.66666667
1,0,0,0.99795082,73.2
0,0,0,0.0,114.5
0,0,1,1.897402597,77.0
0,0,1,0.644938199,80.9047619
0,1,1,0.0,49.453981608
0,0,0,1.281578947,855.0
0,0,0,0.711988304,64.125
1,0,0,0.951171875,19.2
0,0,1,2.0,63.2
0,0,0,0.0,149.6666667
0,0,0,0.0,14.61290323
0,0,0,0.0,67.6
0,0,1,0.347857143,525.0
0,1,0,0.811666667,225.0
0,0,0,1.261222376,72.4
0,0,0,0.0,16.82608696
0,0,0,2.187125749,20.04
0,0,0,0.567158385,92.0
0,0,0,0.0,331.0
0,0,1,0.0,114.75
1,0,0,0.0,16.75
0,0,1,1.96019678,559.0
0,0,0,0.0,108.485884306
0,0,0,0.901851852,115.7142857
0,0,0,0.0,68.756896895
0,0,0,0.0,31.1
0,0,0,1.605494505,25.27777778
0,0,1,1.714788732,142.0
0,0,0,0.0,46.83333333
0,0,0,0.255956552,203.8571429
0,1,0,0.441923775,68.875
1,0,0,1.0,282.233592416
0,0,1,1.378301887,106.0
0,0,1,0.0,31.26666667
0,0,0,1.0,33.1
0,0,0,1.0,8.75
0,0,0,0.0,197.0
1,0,0,0.0,17.36363636
0,0,1,1.150393701,79.375
0,0,0,0.851398601,39.0
0,0,0,3.0,19.8
0,0,0,1.0,44.16666667
0,0,0,1.0,41.85714286
1,0,0,1.630580357,89.6
1,0,0,0.94379845,64.5
0,0,0,0.381462141,100.7894737
0,0,0,0.306932773,793.3333333
0,0,1,0.142843176,426.1666667
0,0,0,0.272778193,55.79166667
0,0,0,2.93766756,74.6
0,0,0,2.316596195,18.19230769
0,1,0,0.0,28.23809524
0,0,0,0.0,64.0
1,0,0,1.180765086,103.1111111
0,0,0,0.0,43.776330681
0,0,1,0.860424028,77.18181818
0,0,1,0.398744541,6.106666667
0,0,1,0.316782307,76.86666667
0,0,1,0.59926169,174.1428571
0,0,0,2.0,15.22727273
0,0,1,1.0,24.25
0,0,1,1.714788732,20.61290323
0,0,0,0.615935919,29.65
0,0,0,0.396149675,36.88
0,0,0,2.0,20.21428571
0,0,1,0.0,389.0
0,0,0,0.867577197,28.06666667
1,0,0,1.0,44.0
0,0,1,0.0,26.16666667
0,0,1,2.326433121,471.0
0,0,0,0.981854839,186.0
0,1,1,1.0,17.61538462
0,0,0,0.816505216,55.91666667
